index,Datetime1,DAYTON_MW,Datetime,label
2285,10,12.2,4/9/2022 5:00,0
2286,11,13,4/9/2022 6:00,0
2287,12,13.533,4/9/2022 7:00,0
2288,13,14,4/9/2022 8:00,0
2289,14,14.3,4/9/2022 9:00,0
2290,15,14.233,4/9/2022 10:00,0
2291,16,14.2,4/9/2022 11:00,0
2292,17,13.9,4/9/2022 12:00,0
2293,18,12.767,4/9/2022 13:00,0
2294,19,21.133,4/9/2022 14:00,1
2295,20,28.6,4/9/2022 15:00,1
2296,21,29.1,4/9/2022 16:00,1
2297,22,28.967,4/9/2022 17:00,1
2298,23,28.633,4/9/2022 18:00,1
2299,0,28.567,4/9/2022 19:00,1
2300,1,28.6,4/9/2022 20:00,1
2301,2,28.433,4/9/2022 21:00,1
2302,3,28.167,4/9/2022 22:00,1
2303,4,27.85,4/9/2022 23:00,1
2304,5,27.533,4/10/2022 0:00,1
2305,6,27.033,4/10/2022 1:00,1
2306,7,18.8,4/10/2022 2:00,0
2307,8,18.133,4/10/2022 3:00,0
2308,9,16.033,4/10/2022 4:00,0
2309,10,13.033,4/10/2022 5:00,0
2310,11,12.6,4/10/2022 6:00,0
2311,12,12.567,4/10/2022 7:00,0
2312,13,13.433,4/10/2022 8:00,0
2313,14,14.133,4/10/2022 9:00,0
2314,15,14.433,4/10/2022 10:00,0
2315,16,14.267,4/10/2022 11:00,0
2316,17,17.167,4/10/2022 12:00,0
2317,18,27.75,4/10/2022 13:00,1
2318,19,29.5,4/10/2022 14:00,1
2319,20,29.833,4/10/2022 15:00,1
2320,21,29.4,4/10/2022 16:00,1
2321,22,28.45,4/10/2022 17:00,1
2322,23,27.9,4/10/2022 18:00,1
2323,0,27.9,4/10/2022 19:00,1
2324,1,28.067,4/10/2022 20:00,1
2325,2,28.033,4/10/2022 21:00,1
2326,3,27.867,4/10/2022 22:00,1
2327,4,27.667,4/10/2022 23:00,1
2328,5,27.4,4/11/2022 0:00,1
2329,6,27.133,4/11/2022 1:00,1
2330,7,20.8,4/11/2022 2:00,0
2331,8,15.533,4/11/2022 3:00,0
2332,9,15.367,4/11/2022 4:00,0
2333,10,19.05,4/11/2022 5:00,0
2334,11,12.4,4/11/2022 6:00,0
2335,12,12.8,4/11/2022 7:00,0
2336,13,13.333,4/11/2022 8:00,0
2337,14,13.933,4/11/2022 9:00,0
2338,15,14,4/11/2022 10:00,0
2339,16,19.367,4/11/2022 11:00,0
2340,17,30.233,4/11/2022 12:00,1
2341,18,31.733,4/11/2022 13:00,1
2342,19,31.467,4/11/2022 14:00,1
2343,20,30.75,4/11/2022 15:00,1
2344,21,29.833,4/11/2022 16:00,1
2345,22,28.933,4/11/2022 17:00,1
2346,23,28.2,4/11/2022 18:00,1
2347,0,28.1,4/11/2022 19:00,1
2348,1,28.267,4/11/2022 20:00,1
2349,2,28.233,4/11/2022 21:00,1
2350,3,28.133,4/11/2022 22:00,1
2351,4,27.9,4/11/2022 23:00,1
2352,5,27.7,4/12/2022 0:00,1
2353,6,27.433,4/12/2022 1:00,1
2354,7,27.3,4/12/2022 2:00,1
2355,8,27.5,4/12/2022 3:00,1
2356,9,28.033,4/12/2022 4:00,1
2357,10,28.9,4/12/2022 5:00,1
2358,11,29.8,4/12/2022 6:00,1
2359,12,31.033,4/12/2022 7:00,1
2360,13,32.333,4/12/2022 8:00,1
2361,14,33.5,4/12/2022 9:00,1
2362,15,34.675,4/12/2022 10:00,1
2363,16,35.333,4/12/2022 11:00,1
2364,17,35.667,4/12/2022 12:00,1
2365,18,35.467,4/12/2022 13:00,1
2366,19,34.9,4/12/2022 14:00,1
2367,20,34.233,4/12/2022 15:00,1
2368,21,33.55,4/12/2022 16:00,1
2369,22,32.967,4/12/2022 17:00,1
2370,23,32.3,4/12/2022 18:00,1
2371,0,31.667,4/12/2022 19:00,1
2372,1,31,4/12/2022 20:00,1
2373,2,30.333,4/12/2022 21:00,1
2374,3,29.767,4/12/2022 22:00,1
2375,4,29.3,4/12/2022 23:00,1
2376,5,28.9,4/13/2022 0:00,1
2377,6,28.3,4/13/2022 1:00,1
2378,7,27.9,4/13/2022 2:00,1
2379,8,27.65,4/13/2022 3:00,1
2380,9,27.433,4/13/2022 4:00,1
2381,10,27.975,4/13/2022 5:00,1
2382,11,28.975,4/13/2022 6:00,1
2383,12,30.567,4/13/2022 7:00,1
2384,13,31.65,4/13/2022 8:00,1
2385,14,32.6,4/13/2022 9:00,1
2386,15,33.167,4/13/2022 10:00,1
2387,16,33.767,4/13/2022 11:00,1
2388,17,33.7,4/13/2022 12:00,1
2389,18,33.3,4/13/2022 13:00,1
2390,19,32.533,4/13/2022 14:00,1
2391,20,31.667,4/13/2022 15:00,1
2392,21,31.067,4/13/2022 16:00,1
2393,22,29.967,4/13/2022 17:00,1
2394,23,29,4/13/2022 18:00,1
2395,0,28.5,4/13/2022 19:00,1
2396,1,28.433,4/13/2022 20:00,1
2397,2,28.25,4/13/2022 21:00,1
2398,3,27.9,4/13/2022 22:00,1
2399,4,27.6,4/13/2022 23:00,1
2400,5,27.3,4/14/2022 0:00,1
2401,6,26.9,4/14/2022 1:00,1
2402,7,26.467,4/14/2022 2:00,1
2403,8,26,4/14/2022 3:00,1
2404,9,26.1,4/14/2022 4:00,1
2405,10,27.067,4/14/2022 5:00,1
2406,11,28.1,4/14/2022 6:00,1
2407,12,29.3,4/14/2022 7:00,1
2408,13,30.075,4/14/2022 8:00,1
2409,14,30.8,4/14/2022 9:00,1
2410,15,31.367,4/14/2022 10:00,1
2411,16,32.1,4/14/2022 11:00,1
2412,17,32,4/14/2022 12:00,1
2413,18,19.033,4/14/2022 13:00,0
2414,19,17.933,4/14/2022 14:00,0
2415,20,20.067,4/14/2022 15:00,0
2416,21,17.8,4/14/2022 16:00,0
2417,22,15.3,4/14/2022 17:00,0
2418,23,19.633,4/14/2022 18:00,0
2419,0,19.367,4/14/2022 19:00,0
2420,1,26,4/14/2022 20:00,1
2421,2,26.975,4/14/2022 21:00,1
2422,3,26.967,4/14/2022 22:00,1
2423,4,26.8,4/14/2022 23:00,1
2424,5,26.55,4/15/2022 0:00,1
2425,6,25.833,4/15/2022 1:00,1
2426,7,26.233,4/15/2022 2:00,1
2427,8,15.167,4/15/2022 3:00,0
2428,9,20.033,4/15/2022 4:00,0
2429,10,18.15,4/15/2022 5:00,0
2430,11,15.8,4/15/2022 6:00,0
2431,12,13.633,4/15/2022 7:00,0
2432,13,13.133,4/15/2022 8:00,0
2433,14,13.2,4/15/2022 9:00,0
2434,15,17.667,4/15/2022 10:00,0
2435,16,13.3,4/15/2022 11:00,0
2436,17,12.7,4/15/2022 12:00,0
2437,18,15.275,4/15/2022 13:00,0
2438,19,20.133,4/15/2022 14:00,0
2439,20,17.233,4/15/2022 15:00,0
2440,21,14.4,4/15/2022 16:00,0
2441,22,19.7,4/15/2022 17:00,0
2442,23,15.3,4/15/2022 18:00,0
2443,0,25.7,4/15/2022 19:00,1
2444,1,28.567,4/15/2022 20:00,1
2445,2,28.967,4/15/2022 21:00,1
2446,3,28.667,4/15/2022 22:00,1
2447,4,28.2,4/15/2022 23:00,1
2448,5,27.633,4/16/2022 0:00,1
2449,6,27.167,4/16/2022 1:00,1
2450,7,26.767,4/16/2022 2:00,1
2451,8,26.067,4/16/2022 3:00,1
2452,9,26,4/16/2022 4:00,1
2453,10,26.667,4/16/2022 5:00,1
2454,11,27.6,4/16/2022 6:00,1
2455,12,29.25,4/16/2022 7:00,1
2456,13,30.75,4/16/2022 8:00,1
2457,14,31.6,4/16/2022 9:00,1
2458,15,32.4,4/16/2022 10:00,1
2459,16,33.633,4/16/2022 11:00,1
2460,17,22.2,4/16/2022 12:00,1
2461,18,28.067,4/16/2022 13:00,1
2462,19,29.567,4/16/2022 14:00,1
2463,20,29.9,4/16/2022 15:00,1
2464,21,29.4,4/16/2022 16:00,1
2465,22,28.5,4/16/2022 17:00,1
2466,23,27.8,4/16/2022 18:00,1
2467,0,27.65,4/16/2022 19:00,1
2468,1,27.867,4/16/2022 20:00,1
2469,2,28,4/16/2022 21:00,1
2470,3,27.967,4/16/2022 22:00,1
2471,4,27.833,4/16/2022 23:00,1
2472,5,27.6,4/17/2022 0:00,1
2473,6,27.3,4/17/2022 1:00,1
2474,7,21.933,4/17/2022 2:00,1
2475,8,19.8,4/17/2022 3:00,0
2476,9,13.4,4/17/2022 4:00,0
2477,10,11.633,4/17/2022 5:00,0
2478,11,13.267,4/17/2022 6:00,0
2479,12,14.233,4/17/2022 7:00,0
2480,13,14.55,4/17/2022 8:00,0
2481,14,14.767,4/17/2022 9:00,0
2482,15,17.233,4/17/2022 10:00,0
2483,16,14.1,4/17/2022 11:00,0
2484,17,13.067,4/17/2022 12:00,0
2485,18,11.567,4/17/2022 13:00,0
2486,19,10.333,4/17/2022 14:00,0
2487,20,12.167,4/17/2022 15:00,0
2488,21,9.5,4/17/2022 16:00,1
2489,22,15.75,4/17/2022 17:00,0
2490,23,9.567,4/17/2022 18:00,1
2491,0,25,4/17/2022 19:00,1
2492,1,28.1,4/17/2022 20:00,1
2493,2,28.467,4/17/2022 21:00,1
2494,3,28.1,4/17/2022 22:00,1
2495,4,27.6,4/17/2022 23:00,1
2496,5,27.033,4/18/2022 0:00,1
2497,6,21.133,4/18/2022 1:00,1
2498,7,13.067,4/18/2022 2:00,0
2499,8,22.233,4/18/2022 3:00,1
2500,9,24.25,4/18/2022 4:00,1
2501,10,25.125,4/18/2022 5:00,1
2502,11,26,4/18/2022 6:00,1
2503,12,27.133,4/18/2022 7:00,1
2504,13,28.133,4/18/2022 8:00,1
2505,14,29.633,4/18/2022 9:00,1
2506,15,31,4/18/2022 10:00,1
2507,16,31.85,4/18/2022 11:00,1
2508,17,32.267,4/18/2022 12:00,1
2509,18,32.1,4/18/2022 13:00,1
2510,19,31.333,4/18/2022 14:00,1
2511,20,30.3,4/18/2022 15:00,1
2512,21,29.467,4/18/2022 16:00,1
2513,22,28.5,4/18/2022 17:00,1
2514,23,27.633,4/18/2022 18:00,1
2515,0,27.067,4/18/2022 19:00,1
2516,1,26.733,4/18/2022 20:00,1
2517,2,26.267,4/18/2022 21:00,1
2518,3,25.9,4/18/2022 22:00,1
2519,4,25.5,4/18/2022 23:00,1
2520,5,25.2,4/19/2022 0:00,1
2521,6,24.9,4/19/2022 1:00,1
2522,7,24.7,4/19/2022 2:00,1
2523,8,25,4/19/2022 3:00,1
2524,9,26,4/19/2022 4:00,1
2525,10,27.367,4/19/2022 5:00,1
2526,11,29.033,4/19/2022 6:00,1
2527,12,30.533,4/19/2022 7:00,1
2528,13,31.85,4/19/2022 8:00,1
2529,14,32.933,4/19/2022 9:00,1
2530,15,33.867,4/19/2022 10:00,1
2531,16,34.467,4/19/2022 11:00,1
2532,17,34.7,4/19/2022 12:00,1
2533,18,34.533,4/19/2022 13:00,1
2534,19,34.05,4/19/2022 14:00,1
2535,20,33.2,4/19/2022 15:00,1
2536,21,32.2,4/19/2022 16:00,1
2537,22,31.55,4/19/2022 17:00,1
2538,23,30.975,4/19/2022 18:00,1
2539,0,30.133,4/19/2022 19:00,1
2540,1,29.333,4/19/2022 20:00,1
2541,2,28.633,4/19/2022 21:00,1
2542,3,28.033,4/19/2022 22:00,1
2543,4,27.533,4/19/2022 23:00,1
2544,5,27.067,4/20/2022 0:00,1
2545,6,26.633,4/20/2022 1:00,1
2546,7,22.275,4/20/2022 2:00,1
2547,8,13.133,4/20/2022 3:00,0
2548,9,21.967,4/20/2022 4:00,1
2549,10,24.067,4/20/2022 5:00,1
2550,11,25.4,4/20/2022 6:00,1
2551,12,26.967,4/20/2022 7:00,1
2552,13,28.033,4/20/2022 8:00,1
2553,14,29.033,4/20/2022 9:00,1
2554,15,29.867,4/20/2022 10:00,1
2555,16,31.033,4/20/2022 11:00,1
2556,17,31.467,4/20/2022 12:00,1
2557,18,30.967,4/20/2022 13:00,1
2558,19,30.1,4/20/2022 14:00,1
2559,20,29.2,4/20/2022 15:00,1
2560,21,28.433,4/20/2022 16:00,1
2561,22,27.475,4/20/2022 17:00,1
2562,23,26.8,4/20/2022 18:00,1
2563,0,26.6,4/20/2022 19:00,1
2564,1,26.567,4/20/2022 20:00,1
2565,2,26.4,4/20/2022 21:00,1
2566,3,26.167,4/20/2022 22:00,1
2567,4,25.95,4/20/2022 23:00,1
2568,5,25.7,4/21/2022 0:00,1
2569,6,21.9,4/21/2022 1:00,1
2570,7,17.6,4/21/2022 2:00,0
2571,8,25.433,4/21/2022 3:00,1
2572,9,27.067,4/21/2022 4:00,1
2573,10,17.4,4/21/2022 5:00,0
2574,11,11.7,4/21/2022 6:00,0
2575,12,11.9,4/21/2022 7:00,0
2576,13,12.3,4/21/2022 8:00,0
2577,14,12.533,4/21/2022 9:00,0
2578,15,16.433,4/21/2022 10:00,0
2579,16,17.633,4/21/2022 11:00,0
2580,17,26.567,4/21/2022 12:00,1
2581,18,27.833,4/21/2022 13:00,1
2582,19,28.067,4/21/2022 14:00,1
2583,20,27.9,4/21/2022 15:00,1
2584,21,27.55,4/21/2022 16:00,1
2585,22,27.067,4/21/2022 17:00,1
2586,23,26.733,4/21/2022 18:00,1
2587,0,26.633,4/21/2022 19:00,1
2588,1,26.7,4/21/2022 20:00,1
2589,2,26.633,4/21/2022 21:00,1
2590,3,26.4,4/21/2022 22:00,1
2591,4,26.2,4/21/2022 23:00,1
2592,5,25.95,4/22/2022 0:00,1
2593,6,25.667,4/22/2022 1:00,1
2594,7,25.3,4/22/2022 2:00,1
2595,8,25.067,4/22/2022 3:00,1
2596,9,25.533,4/22/2022 4:00,1
2597,10,26.5,4/22/2022 5:00,1
2598,11,27.7,4/22/2022 6:00,1
2599,12,29,4/22/2022 7:00,1
2600,13,30.1,4/22/2022 8:00,1
2601,14,30.95,4/22/2022 9:00,1
2602,15,31.767,4/22/2022 10:00,1
2603,16,32.3,4/22/2022 11:00,1
2604,17,18.05,4/22/2022 12:00,0
2605,18,12.2,4/22/2022 13:00,0
2606,19,23.4,4/22/2022 14:00,1
2607,20,26.333,4/22/2022 15:00,1
2608,21,27.033,4/22/2022 16:00,1
2609,22,26.767,4/22/2022 17:00,1
2610,23,26.367,4/22/2022 18:00,1
2611,0,26.4,4/22/2022 19:00,1
2612,1,26.667,4/22/2022 20:00,1
2613,2,26.733,4/22/2022 21:00,1
2614,3,26.7,4/22/2022 22:00,1
2615,4,26.65,4/22/2022 23:00,1
2616,5,26.6,4/23/2022 0:00,1
2617,6,26.6,4/23/2022 1:00,1
2618,7,9.467,4/23/2022 2:00,1
2619,8,9.5,4/23/2022 3:00,1
2620,9,9.533,4/23/2022 4:00,1
2621,10,10.367,4/23/2022 5:00,0
2622,11,13.75,4/23/2022 6:00,0
2623,12,16.1,4/23/2022 7:00,0
2624,13,12.9,4/23/2022 8:00,0
2625,14,13.267,4/23/2022 9:00,0
2626,15,20.933,4/23/2022 10:00,0
2627,16,12.875,4/23/2022 11:00,0
2628,17,11.75,4/23/2022 12:00,0
2629,18,10.767,4/23/2022 13:00,0
2630,19,9.967,4/23/2022 14:00,1
2631,20,12.367,4/23/2022 15:00,0
2632,21,10.033,4/23/2022 16:00,0
2633,22,12.4,4/23/2022 17:00,0
2634,23,9.45,4/23/2022 18:00,1
2635,0,21.033,4/23/2022 19:00,0
2636,1,25.233,4/23/2022 20:00,1
2637,2,26.7,4/23/2022 21:00,1
2638,3,27.433,4/23/2022 22:00,1
2639,4,27.7,4/23/2022 23:00,1
2640,5,27.867,4/24/2022 0:00,1
2641,6,27.867,4/24/2022 1:00,1
2642,7,26.7,4/24/2022 2:00,1
2643,8,25.6,4/24/2022 3:00,1
2644,9,25.333,4/24/2022 4:00,1
2645,10,25.733,4/24/2022 5:00,1
2646,11,11.467,4/24/2022 6:00,0
2647,12,11.267,4/24/2022 7:00,0
2648,13,17.767,4/24/2022 8:00,0
2649,14,28.567,4/24/2022 9:00,1
2650,15,31.233,4/24/2022 10:00,1
2651,16,32.767,4/24/2022 11:00,1
2652,17,33.933,4/24/2022 12:00,1
2653,18,34.3,4/24/2022 13:00,1
2654,19,33.933,4/24/2022 14:00,1
2655,20,33.1,4/24/2022 15:00,1
2656,21,31.367,4/24/2022 16:00,1
2657,22,29.867,4/24/2022 17:00,1
2658,23,28.767,4/24/2022 18:00,1
2659,0,28.333,4/24/2022 19:00,1
2660,1,28.167,4/24/2022 20:00,1
2661,2,27.9,4/24/2022 21:00,1
2662,3,27.667,4/24/2022 22:00,1
2663,4,27.467,4/24/2022 23:00,1
2664,5,27.2,4/25/2022 0:00,1
2665,6,26.95,4/25/2022 1:00,1
2666,7,26.767,4/25/2022 2:00,1
2667,8,26.433,4/25/2022 3:00,1
2668,9,26.5,4/25/2022 4:00,1
2669,10,27.1,4/25/2022 5:00,1
2670,11,28.133,4/25/2022 6:00,1
2671,12,29.433,4/25/2022 7:00,1
2672,13,30.333,4/25/2022 8:00,1
2673,14,31.267,4/25/2022 9:00,1
2674,15,31.933,4/25/2022 10:00,1
2675,16,32.825,4/25/2022 11:00,1
2676,17,32.967,4/25/2022 12:00,1
2677,18,32.6,4/25/2022 13:00,1
2678,19,31.933,4/25/2022 14:00,1
2679,20,31.367,4/25/2022 15:00,1
2680,21,30.7,4/25/2022 16:00,1
2681,22,30.1,4/25/2022 17:00,1
2682,23,29.533,4/25/2022 18:00,1
2683,0,29.367,4/25/2022 19:00,1
2684,1,29.5,4/25/2022 20:00,1
2685,2,29.467,4/25/2022 21:00,1
2686,3,29.333,4/25/2022 22:00,1
2687,4,29.1,4/25/2022 23:00,1
2688,5,28.85,4/26/2022 0:00,1
2689,6,28.6,4/26/2022 1:00,1
2690,7,22.667,4/26/2022 2:00,1
2691,8,10.467,4/26/2022 3:00,0
2692,9,11.7,4/26/2022 4:00,0
2693,10,12.4,4/26/2022 5:00,0
2694,11,26.333,4/26/2022 6:00,1
2695,12,30.8,4/26/2022 7:00,1
2696,13,32.533,4/26/2022 8:00,1
2697,14,33.9,4/26/2022 9:00,1
2698,15,34.85,4/26/2022 10:00,1
2699,16,35.367,4/26/2022 11:00,1
2700,17,35.5,4/26/2022 12:00,1
2701,18,35.433,4/26/2022 13:00,1
2702,19,35,4/26/2022 14:00,1
2703,20,34.367,4/26/2022 15:00,1
2704,21,33.633,4/26/2022 16:00,1
2705,22,32.833,4/26/2022 17:00,1
2706,23,32.2,4/26/2022 18:00,1
2707,0,31.7,4/26/2022 19:00,1
2708,1,31.267,4/26/2022 20:00,1
2709,2,30.7,4/26/2022 21:00,1
2710,3,30.2,4/26/2022 22:00,1
2711,4,29.767,4/26/2022 23:00,1
2712,5,23.467,4/27/2022 0:00,1
2713,6,9.867,4/27/2022 1:00,1
2714,7,9.95,4/27/2022 2:00,1
2715,8,9.933,4/27/2022 3:00,1
2716,9,9.95,4/27/2022 4:00,1
2717,10,10.5,4/27/2022 5:00,0
2718,11,10.9,4/27/2022 6:00,0
2719,12,11.467,4/27/2022 7:00,0
2720,13,11.467,4/27/2022 8:00,0
2721,14,12.033,4/27/2022 9:00,0
2722,15,11.967,4/27/2022 10:00,0
2723,16,11.733,4/27/2022 11:00,0
2724,17,11.833,4/27/2022 12:00,0
2725,18,11.9,4/27/2022 13:00,0
2726,19,11.3,4/27/2022 14:00,0
2727,20,10.95,4/27/2022 15:00,0
2728,21,10.667,4/27/2022 16:00,0
2729,22,10.367,4/27/2022 17:00,0
2730,23,10.3,4/27/2022 18:00,0
2731,0,10.367,4/27/2022 19:00,0
2732,1,9.967,4/27/2022 20:00,1
2733,2,9.933,4/27/2022 21:00,1
2734,3,9.6,4/27/2022 22:00,1
2735,4,12.367,4/27/2022 23:00,0
2736,5,8.833,4/28/2022 0:00,1
2737,6,8.733,4/28/2022 1:00,1
2738,7,9.067,4/28/2022 2:00,1
2739,8,20.767,4/28/2022 3:00,0
2740,9,12.1,4/28/2022 4:00,0
2741,10,10.767,4/28/2022 5:00,0
2742,11,14.567,4/28/2022 6:00,0
2743,12,12.967,4/28/2022 7:00,0
2744,13,12.767,4/28/2022 8:00,0
2745,14,13.3,4/28/2022 9:00,0
2746,15,18.667,4/28/2022 10:00,0
2747,16,12.967,4/28/2022 11:00,0
2748,17,11.867,4/28/2022 12:00,0
2749,18,10.633,4/28/2022 13:00,0
2750,19,9.867,4/28/2022 14:00,1
2751,20,9.4,4/28/2022 15:00,1
2752,21,9.033,4/28/2022 16:00,1
2753,22,8.967,4/28/2022 17:00,1
2754,23,9.167,4/28/2022 18:00,1
2755,0,20.567,4/28/2022 19:00,0
2756,1,25.9,4/28/2022 20:00,1
2757,2,27.267,4/28/2022 21:00,1
2758,3,27.733,4/28/2022 22:00,1
2759,4,27.75,4/28/2022 23:00,1
2760,5,27.6,4/29/2022 0:00,1
2761,6,26.933,4/29/2022 1:00,1
2762,7,20.9,4/29/2022 2:00,0
2763,8,8.833,4/29/2022 3:00,1
2764,9,9.467,4/29/2022 4:00,1
2765,10,10.1,4/29/2022 5:00,0
2766,11,14.9,4/29/2022 6:00,0
2767,12,25.74,4/29/2022 7:00,1
2768,13,27.9,4/29/2022 8:00,1
2769,14,29.3,4/29/2022 9:00,1
2770,15,30.533,4/29/2022 10:00,1
2771,16,17.45,4/29/2022 11:00,0
2772,17,11.75,4/29/2022 12:00,0
2773,18,10.7,4/29/2022 13:00,0
2774,19,9.767,4/29/2022 14:00,1
2775,20,12.567,4/29/2022 15:00,0
2776,21,9.033,4/29/2022 16:00,1
2777,22,8.967,4/29/2022 17:00,1
2778,23,8.967,4/29/2022 18:00,1
2779,0,17.7,4/29/2022 19:00,0
2780,1,26.133,4/29/2022 20:00,1
2781,4,20.4,4/29/2022 21:00,0
2782,5,5.95,4/29/2022 22:00,1
2783,6,10.367,4/29/2022 23:00,0
2784,7,6.6,4/30/2022 0:00,1
2785,8,6.05,4/30/2022 1:00,1
2786,9,6.933,4/30/2022 2:00,1
2787,10,8.333,4/30/2022 3:00,1
2788,11,9.3,4/30/2022 4:00,1
2789,12,9.967,4/30/2022 5:00,1
2790,13,10.667,4/30/2022 6:00,0
2791,14,10.7,4/30/2022 7:00,0
2792,15,11.533,4/30/2022 8:00,0
2793,16,11.133,4/30/2022 9:00,0
2794,17,10.2,4/30/2022 10:00,0
2795,18,9.2,4/30/2022 11:00,1
2796,19,7.95,4/30/2022 12:00,1
2797,20,10.733,4/30/2022 13:00,0
2798,21,7.067,4/30/2022 14:00,1
2799,22,13.967,4/30/2022 15:00,0
2800,23,10.833,4/30/2022 16:00,0
2801,0,15.433,4/30/2022 17:00,0
2802,1,6.733,4/30/2022 18:00,1
2803,2,12.4,4/30/2022 19:00,0
2804,3,6.733,4/30/2022 20:00,1
2805,4,11.6,4/30/2022 21:00,0
2806,5,14.2,4/30/2022 22:00,0
2807,6,6.667,4/30/2022 23:00,1
2808,7,11.133,5/1/2022 0:00,0
2809,8,6.933,5/1/2022 1:00,1
2810,9,7.55,5/1/2022 2:00,1
2811,10,8.433,5/1/2022 3:00,1
2812,11,9.433,5/1/2022 4:00,1
2813,12,10.133,5/1/2022 5:00,0
2814,13,10.767,5/1/2022 6:00,0
2815,14,11.367,5/1/2022 7:00,0
2816,15,12.233,5/1/2022 8:00,0
2817,16,11.433,5/1/2022 9:00,0
2818,17,10.4,5/1/2022 10:00,0
2819,18,9,5/1/2022 11:00,1
2820,19,7.967,5/1/2022 12:00,1
2821,20,7.7,5/1/2022 13:00,1
2822,21,7.067,5/1/2022 14:00,1
2823,22,6.667,5/1/2022 15:00,1
2824,23,6.55,5/1/2022 16:00,1
2825,0,9.133,5/1/2022 17:00,1
2826,1,20.567,5/1/2022 18:00,0
2827,2,24.133,5/1/2022 19:00,1
2828,3,25.867,5/1/2022 20:00,1
2829,4,26.867,5/1/2022 21:00,1
2830,5,27.467,5/1/2022 22:00,1
2831,6,7.567,5/1/2022 23:00,1
2832,7,6.767,5/2/2022 0:00,1
2833,8,6.933,5/2/2022 1:00,1
2834,9,7.667,5/2/2022 2:00,1
2835,10,8.233,5/2/2022 3:00,1
2836,11,11.933,5/2/2022 4:00,0
2837,12,13.767,5/2/2022 5:00,0
2838,13,10.533,5/2/2022 6:00,0
2839,14,10.933,5/2/2022 7:00,0
2840,15,11.133,5/2/2022 8:00,0
2841,16,10.767,5/2/2022 9:00,0
2842,17,10.367,5/2/2022 10:00,0
2843,18,9.9,5/2/2022 11:00,1
2844,19,8.867,5/2/2022 12:00,1
2845,20,18.85,5/2/2022 13:00,0
2846,21,8.833,5/2/2022 14:00,1
2847,22,8.133,5/2/2022 15:00,1
2848,23,7.367,5/2/2022 16:00,1
2849,0,17.433,5/2/2022 17:00,0
2850,1,22.6,5/2/2022 18:00,1
2851,2,24.6,5/2/2022 19:00,1
2852,3,25.7,5/2/2022 20:00,1
2853,4,26.3,5/2/2022 21:00,1
2854,5,26.567,5/2/2022 22:00,1
2855,6,26.6,5/2/2022 23:00,1
2856,7,26.7,5/3/2022 0:00,1
2857,8,27.167,5/3/2022 1:00,1
2858,9,28,5/3/2022 2:00,1
2859,10,28.8,5/3/2022 3:00,1
2860,11,29.633,5/3/2022 4:00,1
2861,12,30.8,5/3/2022 5:00,1
2862,13,32.133,5/3/2022 6:00,1
2863,14,33.35,5/3/2022 7:00,1
2864,15,34.167,5/3/2022 8:00,1
2865,16,34.867,5/3/2022 9:00,1
2866,17,35.133,5/3/2022 10:00,1
2867,18,35,5/3/2022 11:00,1
2868,19,34.767,5/3/2022 12:00,1
2869,20,34,5/3/2022 13:00,1
2870,21,33.1,5/3/2022 14:00,1
2871,22,32.2,5/3/2022 15:00,1
2872,23,31.55,5/3/2022 16:00,1
2873,0,30.7,5/3/2022 17:00,1
2874,1,30.1,5/3/2022 18:00,1
2875,2,29.6,5/3/2022 19:00,1
2876,3,29.1,5/3/2022 20:00,1
2877,4,28.667,5/3/2022 21:00,1
2878,5,28.267,5/3/2022 22:00,1
2879,6,27.9,5/3/2022 23:00,1
2880,7,27.7,5/4/2022 0:00,1
2881,8,27.967,5/4/2022 1:00,1
2882,9,28.7,5/4/2022 2:00,1
2883,10,29.6,5/4/2022 3:00,1
2884,11,30.45,5/4/2022 4:00,1
2885,12,31.5,5/4/2022 5:00,1
2886,13,32.55,5/4/2022 6:00,1
2887,14,33.433,5/4/2022 7:00,1
2888,15,34.167,5/4/2022 8:00,1
2889,16,34.575,5/4/2022 9:00,1
2890,17,34.867,5/4/2022 10:00,1
2891,18,34.833,5/4/2022 11:00,1
2892,19,34.533,5/4/2022 12:00,1
2893,20,33.967,5/4/2022 13:00,1
2894,21,33.233,5/4/2022 14:00,1
2895,22,32.567,5/4/2022 15:00,1
2896,23,31.833,5/4/2022 16:00,1
2897,0,31.2,5/4/2022 17:00,1
2898,1,30.6,5/4/2022 18:00,1
2899,2,30.1,5/4/2022 19:00,1
2900,3,29.533,5/4/2022 20:00,1
2901,4,29.133,5/4/2022 21:00,1
2902,5,28.733,5/4/2022 22:00,1
2903,6,28.3,5/4/2022 23:00,1
2904,7,22.5,5/5/2022 0:00,1
2905,8,9.32,5/5/2022 1:00,1
2906,9,9.65,5/5/2022 2:00,1
2907,10,10.167,5/5/2022 3:00,0
2908,11,13.367,5/5/2022 4:00,0
2909,12,11.933,5/5/2022 5:00,0
2910,13,11.733,5/5/2022 6:00,0
2911,14,12.067,5/5/2022 7:00,0
2912,15,15.8,5/5/2022 8:00,0
2913,16,22.7,5/5/2022 9:00,1
2914,17,26.9,5/5/2022 10:00,1
2915,18,28.033,5/5/2022 11:00,1
2916,19,28.433,5/5/2022 12:00,1
2917,20,28.4,5/5/2022 13:00,1
2918,21,16.8,5/5/2022 14:00,0
2919,22,9.75,5/5/2022 15:00,1
2920,23,9.5,5/5/2022 16:00,1
2921,0,19.8,5/5/2022 17:00,0
