station_id_uuid,sensors__lsid,sensors__data__iss_reception,sensors__data__wind_speed_avg,sensors__data__uv_dose,sensors__data__wind_speed_hi,sensors__data__wind_dir_of_hi,sensors__data__wind_chill,sensors__data__solar_rad_hi,sensors__data__deg_days_heat,sensors__data__thw_index,sensors__data__bar,sensors__data__hum_out,sensors__data__noise_floor_rssi,sensors__data__port_energy_consumed_4,sensors__data__port_energy_consumed_3,sensors__data__port_energy_consumed_2,sensors__data__access_technology,sensors__data__lead_acid_battery_voltage,sensors__data__bluetooth_firmware_version,sensors__data__location_area_code,sensors__data__beacon_interval,sensors__data__port_energy_consumed_1,sensors__data__tz_offset,sensors__data__uv_index_hi,sensors__data__temp_out,sensors__data__temp_out_lo,sensors__data__wet_bulb,sensors__data__temp_out_hi,sensors__data__solar_rad_avg,sensors__data__bar_alt,sensors__data__arch_int,sensors__data__wind_run,sensors__data__solar_energy,sensors__data__dew_point_out,sensors__data__rain_rate_hi_clicks,sensors__data__wind_dir_of_prevail,sensors__data__et,sensors__data__air_density,sensors__data__rainfall_in,sensors__data__heat_index_out,sensors__data__thsw_index,sensors__data__rainfall_mm,sensors__data__night_cloud_cover,sensors__data__deg_days_cool,sensors__data__rain_rate_hi_in,sensors__data__uv_index_avg,sensors__data__wind_num_samples,sensors__data__emc,sensors__data__rain_rate_hi_mm,sensors__data__rev_type,sensors__data__rainfall_clicks,sensors__data__bar_trend_3_hr,sensors__data__pressure_last,sensors__data__door_switch_status,sensors__data__link_layer_packets_received,sensors__data__solar_panel_voltage,sensors__data__rank,sensors__data__creg_cgreg,sensors__data__health_version,sensors__data__false_wakeup_rssi,sensors__data__inside_box_temp,sensors__data__dcell_battery_voltage,sensors__data__cell_id,sensors__data__power_percentage_tx,sensors__data__rssi,sensors__data__last_rx_rssi,sensors__data__power_percentage_mcu,sensors__data__application_firmware_version,sensors__data__mcc_mnc,sensors__data__false_wakeup_count,sensors__data__etx,sensors__data__rpl_mode,sensors__data__uptime,sensors__data__number_of_neighbors,sensors__data__last_parent_rtt_ping,sensors__data__li_ion_cell_voltage,sensors__data__platform_id,sensors__data__cme,sensors__data__power_percentage_rx,sensors__data__rpl_parent_node_id,sensors__data__ts,sensors__data__abs_press,sensors__sensor_type,sensors__data_structure_type,generated_at,station_id
,710628,100,5,null,7,1,62.6,253,0.008333338,63.468,28.839,94,,,,,,,,,,,-18000,null,62.6,62.5,61.502,62.7,178,28.839,300,0.41666666,1.2763151,60.84882,0,0,0,0.06950762,0,63.468,66,0,0.6480724,0,0,null,120,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718717400,27.906796,,,,
,710628,100,5,null,8,0,62.9,214,0.007291662,63.822002,28.845,94,,,,,,,,,,,-18000,null,62.9,62.7,61.808,63,168,28.845,300,0.41666666,1.2046119,61.146584,0,0,0,0.0694681,0,63.822002,66,0,0.66983616,0,0,null,117,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718717700,27.912638,,,,
,710628,100,5,null,8,0,63.1,234,0.006597227,64,28.858,93,,,,,,,,,,,-18000,null,63.1,63,61.808,63.1,183,28.858,300,0.41666666,1.3121666,61.04283,0,0,0,0.06947868,0,64,66,0,0.65935373,0,0,null,117,20.874,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718718000,27.925297,,,,
,710628,100,7,null,9,0,62.976826,144,0.006597227,63.936825,28.868,94,,,,,,,,,,,-18000,null,63.1,63.1,61.988,63.2,123,28.868,300,0.5833333,0.88194805,61.34509,0,0,0,0.069488645,0,64.06,65,0,0.7313193,0,0,null,117,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718718300,27.935034,,,,
,710628,100,7,null,9,0,63.097343,130,0.006249997,64.01734,28.875,93,,,,,,,,,,,-18000,null,63.2,63.1,61.88,63.2,120,28.875,300,0.5833333,0.8604371,61.141956,0,0,0,0.06950257,0,64.12,64,0,0.7382066,0,0,null,117,20.878,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718718600,27.94185,,,,
,710628,100,6,null,8,1,63.2,127,0.006249997,64.18,28.871,94,,,,,,,,,,,-18000,null,63.2,63.1,62.06,63.2,116,28.871,300,0.5,0.8317559,61.444344,0,0,0,0.0694779,0,64.18,65,0,0.7454139,0,0,null,117,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718718900,27.937956,,,,
,710628,100,6,null,9,0,63.1,137,0.006597227,64.06,28.865,94,,,,,,,,,,,-18000,null,63.1,63.1,61.988,63.2,132,28.865,300,0.5,0.9464808,61.34509,0,0,0.003,0.06948123,0,64.06,65,0,0.73464197,0,0,null,117,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718719200,27.932112,,,,
,710628,100,4,null,5,0,63.1,141,0.006597227,64.06,28.864,94,,,,,,,,,,,-18000,null,63.1,63.1,61.988,63.2,122,28.864,300,0.33333334,0.87477773,61.34509,0,0,0,0.069478765,0,64.06,66,0,0.7465851,0,0,null,117,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718719500,27.931139,,,,
,710628,100,4,null,7,1,63.2,93,0.006249997,64.12,28.868,93,,,,,,,,,,,-18000,null,63.2,63.1,61.88,63.2,82,28.868,300,0.33333334,0.58796537,61.141956,0,1,0,0.06948528,0,64.12,65,0,0.7806276,0,0,null,117,20.878,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718719800,27.935034,,,,
,710628,100,6,null,9,1,63.1,93,0.006597227,64.06,28.871,94,,,,,,,,,,,-18000,null,63.1,63.1,61.988,63.2,83,28.871,300,0.5,0.5951357,61.34509,0,1,0,0.06949606,0,64.06,65,0,0.78160024,0,0,null,117,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718720100,27.937956,,,,
,710628,100,9,null,12,1,61.569103,90,0.00590278,62.569103,28.876,94,,,,,,,,,,,-18000,null,63.3,63.2,62.186,63.4,58,28.876,300,0.75,0.41587794,61.5436,0,1,0,0.069472075,0,64.299995,63,0,0.8005,0,0,null,117,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718720400,27.942823,,,,
,710628,100,10,null,14,1,60.69697,37,0.006249997,61.616974,28.887,93,,,,,,,,,,,-18000,null,63.2,63.1,61.88,63.4,32,28.887,300,0.8333333,0.2294499,61.141956,0,1,0,0.06953221,0,64.12,62,0,0.81832224,0,0,null,117,20.878,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718720700,27.953535,,,,
,710628,100,10,null,15,2,60.463745,100,0.006944445,61.343746,28.872,93,,,,,,,,,,,-18000,null,63,62.9,61.7,63.1,71,28.872,300,0.8333333,0.509092,60.943707,0,2,0,0.06953137,0.01,63.88,61,0.254,0.7940402,0,0,null,117,20.87,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718721000,27.938929,,,,
,710628,100,9,null,15,2,61.097416,111,0.007291662,62.019417,28.877,94,,,,,,,,,,,-18000,null,62.9,62.8,61.808,62.9,109,28.877,300,0.75,0.7815637,61.146584,0,2,0,0.06954719,0,63.822002,62,0,0.77025694,0,0,null,117,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718721300,27.943798,,,,
,710628,100,10,null,14,2,60.113903,95,0.007986109,60.945904,28.879,93,,,,,,,,,,,-18000,null,62.7,62.5,61.34,62.8,75,28.879,300,0.8333333,0.5377732,60.646328,0,2,0,0.06960295,0,63.532,62,0,0.79370487,0,0,null,117,20.858,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718721600,27.945745,,,,
,710628,100,12,null,18,2,58.50145,42,0.009027773,59.23745,28.883,92,,,,,,,,,,,-18000,null,62.4,62.1,60.926,62.5,34,28.883,300,1,0.2437905,60.044727,0,2,0,0.06968146,0,63.136,60,0,0.8190136,0,0,null,118,20.646,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718721900,27.94964,,,,
,710628,100,12,null,15,2,57.69967,28,0.011458331,58.37767,28.883,93,,,,,,,,,,,-18000,null,61.7,61.4,60.44,62,24,28.883,300,1,0.17208742,59.65506,0,2,0,0.06979329,0,62.378002,58,0,0.8250295,0,0,null,117,20.818,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718722200,27.94964,,,,
,710628,100,12,null,15,3,57.126972,37,0.013194442,57.734974,28.868,93,,,,,,,,,,,-18000,null,61.2,61.1,59.9,61.4,28,28.868,300,1,0.20076866,59.159416,0,3,0,0.06984605,0,61.808002,58,0,0.8231251,0,0,null,117,20.798,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718722500,27.935034,,,,
,710628,100,12,null,17,2,56.783356,58,0.014236106,57.353355,28.861,93,,,,,,,,,,,-18000,null,60.9,60.6,59.648,61.1,52,28.861,300,1,0.37285608,58.86203,0,3,0.002,0.069882534,0,61.47,57,0,0.8103939,0,0,null,117,20.786,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718722800,27.928217,,,,
,710628,100,10,null,14,2,57.66501,72,0.015277783,58.26501,28.867,94,,,,,,,,,,,-18000,null,60.6,60.5,59.54,60.6,62,28.867,300,0.8333333,0.44455916,58.863693,0,3,0,0.06993766,0,61.199997,57,0,0.805516,0,0,null,117,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718723100,27.934061,,,,
,710628,100,8,null,14,2,59.308292,70,0.014930553,59.918293,28.881,94,,,,,,,,,,,-18000,null,60.7,60.6,59.648,60.7,62,28.881,300,0.6666667,0.44455916,58.962955,0,3,0,0.06995443,0,61.31,59,0,0.80614954,0,0,null,117,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718723400,27.947693,,,,
,710628,100,11,null,15,2,56.67328,46,0.016319446,57.18328,28.888,93,,,,,,,,,,,-18000,null,60.3,59.9,59,60.6,40,28.888,300,0.9166667,0.28681237,58.26725,0,2,0,0.07005711,0,60.809998,57,0,0.8181564,0,0,null,117,20.762,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718723700,27.95451,,,,
,710628,100,11,null,15,3,55.864834,40,0.018750004,56.304832,28.894,93,,,,,,,,,,,-18000,null,59.6,59.4,58.28,60,38,28.894,300,0.9166667,0.27247176,57.57333,0,2,0,0.070197225,0,60.039997,56,0,0.81951714,0,0,null,117,20.75,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718724000,27.96035,,,,
,710628,100,14,null,19,3,53.64509,63,0.02118055,54.01909,28.899,93,,,,,,,,,,,-18000,null,58.9,58.6,57.686,59.3,57,28.899,300,1.1666666,0.40870762,56.879406,0,2,0,0.07033456,0,59.274002,55,0,0.81037676,0,0,null,117,20.75,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718724300,27.96522,,,,
,710628,100,14,null,18,2,53.076473,51,0.022916662,53.372475,28.898,92,,,,,,,,,,,-18000,null,58.4,58.2,57.02,58.6,47,28.898,300,1.1666666,0.33700454,56.084667,0,3,0,0.07043368,0,58.696003,53,0,0.81576055,0,0,null,117,20.55,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718724600,27.964247,,,,
,710628,100,13,null,16,3,53.116184,109,0.023958338,53.400185,28.899,92,,,,,,,,,,,-18000,null,58.1,58,56.66,58.2,76,28.899,300,1.0833334,0.5449435,55.787647,0,3,0,0.070489384,0,58.384,53,0,0.8019435,0,0,null,117,20.55,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718724900,27.96522,,,,
,710628,100,13,null,18,4,52.888237,123,0.024652772,53.19824,28.893,93,,,,,,,,,,,-18000,null,57.9,57.8,56.66,58,97,28.893,300,1.0833334,0.69552,55.888065,0,3,0,0.070497476,0,58.210003,53,0,0.7921279,0,0,null,117,20.75,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718725200,27.959377,,,,
,710628,100,11,null,15,3,53.78597,70,0.025000002,54.045967,28.892,92,,,,,,,,,,,-18000,null,57.8,57.8,56.444,57.9,63,28.892,300,0.9166667,0.45172948,55.490627,0,3,0,0.070525065,0,58.059998,53,0,0.809261,0,0,null,117,20.55,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718725500,27.958405,,,,
,710628,100,14,null,18,3,52.16669,69,0.02569445,52.40669,28.89,92,,,,,,,,,,,-18000,null,57.6,57.5,56.246,57.8,62,28.89,300,1.1666666,0.44455916,55.292614,0,3,0,0.07055547,0,57.84,54,0,0.81014615,0,0,null,117,20.55,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718725800,27.956455,,,,
,710628,100,14,null,18,3,51.825523,72,0.026736114,52.035522,28.892,92,,,,,,,,,,,-18000,null,57.3,57.3,55.94,57.4,70,28.892,300,1.1666666,0.50192165,54.99559,0,3,0,0.07061352,0,57.51,52,0,0.80684084,0,0,null,117,20.55,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718726100,27.958405,,,,
,710628,100,15,null,20,3,51.25331,69,0.02743056,51.44331,28.899,92,,,,,,,,,,,-18000,null,57.1,57,55.76,57.3,67,28.899,300,1.25,0.48041072,54.797573,0,3,0.002,0.07066635,0,57.289997,51,0,0.80863184,0,0,null,118,20.55,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718726400,27.96522,,,,
,710628,100,13,null,17,3,51.86247,77,0.027777778,52.04247,28.896,92,,,,,,,,,,,-18000,null,57,57,55.58,57.1,74,28.896,300,1.0833334,0.5306029,54.698566,0,3,0,0.07067652,0,57.18,52,0,0.8058522,0,0,null,117,20.55,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718726700,27.9623,,,,
,710628,100,11,null,16,4,52.97752,79,0.02743056,53.16752,28.896,92,,,,,,,,,,,-18000,null,57.1,57,55.76,57.2,75,28.896,300,0.9166667,0.5377732,54.797573,0,3,0,0.070658855,0,57.289997,53,0,0.8058062,0,0,null,117,20.55,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718727000,27.9623,,,,
,710628,100,12,null,17,3,52.316307,100,0.027777778,52.496307,28.893,92,,,,,,,,,,,-18000,null,57,56.9,55.58,57.1,91,28.893,300,1,0.6524981,54.698566,0,4,0,0.07066902,0,57.18,53,0,0.79905933,0,0,null,117,20.55,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718727300,27.959377,,,,
,710628,100,13,null,18,4,51.748497,118,0.028124996,51.888496,28.89,91,,,,,,,,,,,-18000,null,56.9,56.8,55.382,57,110,28.89,300,1.0833334,0.788734,54.299553,0,4,0,0.07069114,0,57.04,54,0,0.79099065,0,0,null,117,20.55,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718727600,27.956455,,,,
